"ensembl_id","baseMean","log2FoldChange","pvalue","padj","Gene.name","Gene.type","avg_cpm.LNCAP_Hypoxia_S1","avg_cpm.LNCAP_Hypoxia_S2","avg_cpm.LNCAP_Normoxia_S1","avg_cpm.LNCAP_Normoxia_S2"
"ENSG00000168575",1.048870e+03,-0.6478768, 3.117218e-06, 3.495249e-05,"SLC20A2","protein_coding",2.083790e+01,2.053124e+01,3.255065e+01,3.119992e+01
"ENSG00000114779",3.077195e+03,-0.6484613, 9.273278e-07, 1.171446e-05,"ABHD14B","protein_coding",6.363403e+01,5.772873e+01,8.397807e+01,1.031450e+02
"ENSG00000164172",3.626395e+03,-0.6489657, 1.117477e-08, 1.987361e-07,"MOCS2","protein_coding",6.836737e+01,7.461654e+01,1.124762e+02,1.080146e+02
"ENSG00000186283",1.823578e+03,-0.6495567, 1.896720e-06, 2.237123e-05,"TOR3A","protein_coding",3.674641e+01,3.515421e+01,5.006787e+01,6.084846e+01
"ENSG00000111725",6.268308e+02,-0.6506135, 5.269584e-05, 4.319581e-04,"PRKAB1","protein_coding",1.249154e+01,1.221043e+01,1.856302e+01,1.956459e+01
"ENSG00000124260",9.674912e+02,-0.6506707, 5.389279e-06, 5.731749e-05,"MAGEA10","protein_coding",1.966157e+01,1.846335e+01,2.868118e+01,3.016567e+01
"ENSG00000141449",8.205391e+02,-0.6511514, 2.613452e-05, 2.335094e-04,"GREB1L","protein_coding",1.702883e+01,1.528765e+01,2.611896e+01,2.378778e+01
"ENSG00000105185",4.054501e+03,-0.6512546, 1.827888e-09, 3.705050e-08,"PDCD5","protein_coding",7.976660e+01,7.993398e+01,1.244507e+02,1.222140e+02
"ENSG00000090661",1.581010e+03,-0.6519402, 3.326961e-06, 3.702013e-05,"CERS4","protein_coding",3.324542e+01,2.902438e+01,4.447282e+01,5.173412e+01
"ENSG00000147592",1.732491e+03,-0.6532959, 2.408723e-07, 3.416312e-06,"LACTB2","protein_coding",3.380558e+01,3.436644e+01,5.490472e+01,5.054904e+01
"ENSG00000090447",6.220923e+02,-0.6533427, 5.102621e-05, 4.199550e-04,"TFAP4","protein_coding",1.190337e+01,1.257969e+01,1.858917e+01,1.928448e+01
"ENSG00000097021",9.827987e+02,-0.6539466, 1.181873e-05, 1.154881e-04,"ACOT7","protein_coding",1.918544e+01,1.949729e+01,2.737392e+01,3.247119e+01
"ENSG00000258441",6.012539e+02,-0.6544718, 1.219899e-04, 8.929626e-04,"LINC00641","lncRNA",1.123118e+01,1.240737e+01,1.953039e+01,1.708670e+01
"ENSG00000269609",1.418792e+03,-0.6551534, 6.814150e-07, 8.876624e-06,"C10orf95-AS1","lncRNA",2.699965e+01,2.880282e+01,4.128312e+01,4.514077e+01
"ENSG00000135899",7.386936e+02,-0.6552384, 2.154485e-05, 1.969759e-04,"SP110","protein_coding",1.504026e+01,1.400753e+01,2.274624e+01,2.223641e+01
"ENSG00000103021",2.317810e+03,-0.6556677, 2.396983e-08, 4.078460e-07,"CFAP263","protein_coding",4.626911e+01,4.485363e+01,7.116697e+01,7.000590e+01
"ENSG00000137955",1.001408e+04,-0.6561734, 1.388881e-10, 3.345747e-09,"RABGGTB","protein_coding",1.925826e+02,2.010782e+02,2.975836e+02,3.125379e+02
"ENSG00000132313",1.532756e+03,-0.6567225, 2.894108e-07, 4.045817e-06,"MRPL35","protein_coding",3.083674e+01,2.939365e+01,4.750565e+01,4.587336e+01
"ENSG00000290926",1.015487e+03,-0.6569926, 7.950540e-06, 8.081732e-05,"LINC03006","lncRNA",1.999767e+01,1.989118e+01,3.312585e+01,2.874357e+01
"ENSG00000185238",1.275247e+03,-0.6572416, 5.513762e-06, 5.851970e-05,"PRMT3","protein_coding",2.391878e+01,2.616872e+01,4.206747e+01,3.563858e+01
"ENSG00000137806",1.040609e+03,-0.6574039, 7.066159e-06, 7.273130e-05,"NDUFAF1","protein_coding",1.879333e+01,2.208216e+01,3.231535e+01,3.111373e+01
"ENSG00000116141",5.198624e+02,-0.6574667, 1.154996e-04, 8.501123e-04,"MARK1","protein_coding",1.030692e+01,1.011791e+01,1.571321e+01,1.596626e+01
"ENSG00000111696",6.569205e+02,-0.6579371, 5.336539e-05, 4.369212e-04,"NT5DC3","protein_coding",1.296767e+01,1.282587e+01,2.120368e+01,1.883200e+01
"ENSG00000168159",1.128722e+04,-0.6588619, 1.559407e-06, 1.877162e-05,"RNF187","protein_coding",2.220749e+02,2.211170e+02,2.904198e+02,3.981437e+02
"ENSG00000071082",1.280320e+04,-0.6604712, 6.149557e-06, 6.443173e-05,"RPL31","protein_coding",2.574770e+02,2.448486e+02,3.203821e+02,4.610822e+02
"ENSG00000091490",7.610133e+03,-0.6605260, 7.317535e-10, 1.573693e-08,"SEL1L3","protein_coding",1.458093e+02,1.527780e+02,2.410579e+02,2.230320e+02
"ENSG00000198242",2.745236e+03,-0.6605587, 3.302088e-05, 2.867699e-04,"RPL23A","protein_coding",5.357918e+01,5.415915e+01,6.776811e+01,9.978372e+01
"ENSG00000109472",2.910002e+03,-0.6609920, 6.166446e-06, 6.454255e-05,"CPE","protein_coding",5.696814e+01,5.721176e+01,7.493187e+01,1.026710e+02
"ENSG00000163170",5.929092e+02,-0.6614562, 6.111528e-05, 4.924861e-04,"BOLA3","protein_coding",1.145525e+01,1.179192e+01,1.871989e+01,1.745299e+01
"ENSG00000278376",6.287031e+02,-0.6627421, 5.057728e-05, 4.165955e-04,"","lncRNA",1.257556e+01,1.206272e+01,2.002715e+01,1.833642e+01
"ENSG00000147475",5.053669e+03,-0.6645178, 4.478552e-10, 1.004335e-08,"ERLIN2","protein_coding",1.005765e+02,9.736338e+01,1.524782e+02,1.560858e+02
"ENSG00000139428",2.067720e+03,-0.6654538, 2.009384e-07, 2.902255e-06,"MMAB","protein_coding",3.870697e+01,4.226876e+01,5.895721e+01,6.735563e+01
"ENSG00000076248",2.350764e+03,-0.6657596, 2.990007e-08, 5.004225e-07,"UNG","protein_coding",4.470067e+01,4.734002e+01,6.868319e+01,7.491859e+01
"ENSG00000101333",6.343050e+03,-0.6666853, 3.873946e-10, 8.774081e-09,"PLCB4","protein_coding",1.216105e+02,1.266093e+02,1.991995e+02,1.882769e+02
"ENSG00000198695",1.827383e+05,-0.6670952, 1.271672e-10, 3.085200e-09,"MT-ND6","protein_coding",3.762110e+03,3.386006e+03,5.481243e+03,5.684677e+03
"ENSG00000156697",2.123602e+03,-0.6693168, 2.067295e-07, 2.977487e-06,"UTP14A","protein_coding",3.895904e+01,4.404124e+01,6.826487e+01,6.155951e+01
"ENSG00000161011",2.746393e+03,-0.6730571, 1.408218e-06, 1.713317e-05,"SQSTM1","protein_coding",5.209476e+01,5.511925e+01,7.299713e+01,9.515113e+01
"ENSG00000050426",1.448766e+03,-0.6741979, 2.054371e-07, 2.963046e-06,"LETMD1","protein_coding",2.764383e+01,2.887668e+01,4.269495e+01,4.600264e+01
"ENSG00000203705",7.430523e+02,-0.6742063, 1.114193e-05, 1.093449e-04,"TATDN3","protein_coding",1.389194e+01,1.509071e+01,2.258937e+01,2.290436e+01
"ENSG00000224616",1.344992e+03,-0.6746530, 2.910491e-06, 3.285064e-05,"RTCA-AS1","lncRNA",2.643949e+01,2.599639e+01,4.504801e+01,3.727615e+01
"ENSG00000122783",5.291919e+02,-0.6750920, 7.562428e-05, 5.916862e-04,"CYREN","protein_coding",9.970825e+00,1.065951e+01,1.641913e+01,1.598780e+01
"ENSG00000180822",6.770111e+02,-0.6755067, 1.608296e-05, 1.520706e-04,"PSMG4","protein_coding",1.327576e+01,1.312129e+01,2.034089e+01,2.111597e+01
"ENSG00000119711",4.098137e+03,-0.6760788, 3.120962e-08, 5.202112e-07,"ALDH6A1","protein_coding",7.786206e+01,8.185417e+01,1.355885e+02,1.153406e+02
"ENSG00000119004",5.000697e+02,-0.6768237, 9.235611e-05, 7.008783e-04,"CYP20A1","protein_coding",9.634730e+00,9.847119e+00,1.553019e+01,1.510438e+01
"ENSG00000082516",1.078091e+03,-0.6786579, 2.036010e-06, 2.380816e-05,"GEMIN5","protein_coding",1.966157e+01,2.230372e+01,3.393634e+01,3.214798e+01
"ENSG00000164654",2.060974e+03,-0.6789095, 2.351957e-08, 4.005181e-07,"MIOS","protein_coding",4.041545e+01,3.980698e+01,6.517974e+01,6.112857e+01
"ENSG00000013503",2.089021e+03,-0.6794185, 4.053202e-07, 5.504389e-06,"POLR3B","protein_coding",3.789474e+01,4.340118e+01,6.857861e+01,5.946946e+01
"ENSG00000175866",2.404830e+03,-0.6800671, 1.572885e-06, 1.889054e-05,"BAIAP2","protein_coding",4.559692e+01,4.800470e+01,6.395092e+01,8.355890e+01
"ENSG00000137996",3.804826e+03,-0.6801019, 9.856491e-10, 2.086801e-08,"RTCA","protein_coding",7.192438e+01,7.611823e+01,1.191171e+02,1.141555e+02
"ENSG00000104381",1.025681e+03,-0.6806583, 4.263957e-06, 4.628793e-05,"GDAP1","protein_coding",1.873731e+01,2.117130e+01,2.938710e+01,3.352698e+01
"ENSG00000196743",1.831650e+03,-0.6810088, 2.169534e-07, 3.102889e-06,"GM2A","protein_coding",3.551406e+01,3.574504e+01,5.161044e+01,6.074073e+01
"ENSG00000261188",9.992080e+02,-0.6823485, 1.189373e-06, 1.467132e-05,"TFIP11-DT","lncRNA",1.966157e+01,1.917726e+01,3.108653e+01,3.020876e+01
"ENSG00000056050",1.641697e+03,-0.6836599, 3.992241e-08, 6.469834e-07,"HPF1","protein_coding",3.192905e+01,3.185543e+01,4.949268e+01,5.126009e+01
"ENSG00000167085",2.744181e+03,-0.6850470, 1.958250e-06, 2.303055e-05,"PHB1","protein_coding",5.175867e+01,5.482383e+01,7.202976e+01,9.653014e+01
"ENSG00000128165",1.564660e+03,-0.6865486, 2.603373e-05, 2.327106e-04,"ADM2","protein_coding",3.075271e+01,2.998448e+01,3.958369e+01,5.656063e+01
"ENSG00000196981",1.152259e+03,-0.6865686, 1.738697e-06, 2.066231e-05,"WDR5B","protein_coding",2.249037e+01,2.220525e+01,3.796269e+01,3.279439e+01
"ENSG00000106078",1.238062e+03,-0.6867788, 7.387507e-06, 7.563899e-05,"COBL","protein_coding",2.442292e+01,2.363308e+01,3.320428e+01,4.285679e+01
"ENSG00000047644",1.683379e+03,-0.6873275, 4.878062e-08, 7.824795e-07,"WWC3","protein_coding",3.271327e+01,3.259396e+01,4.957112e+01,5.384572e+01
"ENSG00000163528",1.639179e+03,-0.6877582, 1.101635e-07, 1.670174e-06,"CHCHD4","protein_coding",3.010853e+01,3.345559e+01,5.171502e+01,4.899766e+01
"ENSG00000156026",1.310846e+03,-0.6879316, 1.525438e-07, 2.255840e-06,"MCU","protein_coding",2.582332e+01,2.501168e+01,4.013273e+01,4.040045e+01
"ENSG00000134905",2.282307e+03,-0.6881664, 9.318545e-08, 1.431877e-06,"CARS2","protein_coding",4.327226e+01,4.524751e+01,6.408165e+01,7.618986e+01
"ENSG00000141384",5.418004e+02,-0.6883896, 8.532925e-05, 6.573084e-04,"TAF4B","protein_coding",1.055899e+01,1.043795e+01,1.788325e+01,1.540604e+01
"ENSG00000104980",1.883533e+03,-0.6891876, 2.401367e-08, 4.082523e-07,"TIMM44","protein_coding",3.534602e+01,3.766523e+01,5.602896e+01,5.974957e+01
"ENSG00000173141",2.227097e+03,-0.6902398, 3.493655e-08, 5.776251e-07,"MRPL57","protein_coding",4.321625e+01,4.308114e+01,6.363718e+01,7.330257e+01
"ENSG00000226084",2.516012e+03,-0.6907483, 4.978293e-09, 9.349499e-08,"RPL17P6","processed_pseudogene",5.007819e+01,4.736464e+01,7.898436e+01,7.569428e+01
"ENSG00000196305",1.265674e+04,-0.6914498, 2.175628e-11, 5.870177e-10,"IARS1","protein_coding",2.433329e+02,2.467442e+02,4.028438e+02,3.753902e+02
"ENSG00000053747",8.442110e+03,-0.6917414, 2.592734e-10, 6.053265e-09,"LAMA3","protein_coding",1.617738e+02,1.650623e+02,2.738438e+02,2.452469e+02
"ENSG00000110871",1.983169e+03,-0.6921828, 8.225074e-08, 1.271498e-06,"COQ5","protein_coding",3.865095e+01,3.813297e+01,5.626426e+01,6.573961e+01
"ENSG00000258645",7.888183e+02,-0.6925931, 6.813410e-06, 7.048450e-05,"HSPE1P2","processed_pseudogene",1.422803e+01,1.629698e+01,2.421037e+01,2.432646e+01
"ENSG00000026103",5.909795e+02,-0.6930208, 2.819373e-05, 2.495102e-04,"FAS","protein_coding",1.176333e+01,1.110263e+01,1.864146e+01,1.771156e+01
"ENSG00000279088",4.597058e+02,-0.6934139, 9.808982e-05, 7.394519e-04,"","lncRNA",8.850508e+00,8.936260e+00,1.393534e+01,1.435024e+01
"ENSG00000171160",8.072819e+02,-0.6934322, 9.801948e-06, 9.774230e-05,"MORN4","protein_coding",1.571245e+01,1.553383e+01,2.272010e+01,2.695518e+01
"ENSG00000120656",2.087734e+03,-0.6946177, 1.422756e-08, 2.495558e-07,"TAF12","protein_coding",4.044346e+01,4.027471e+01,6.687918e+01,6.160260e+01
"ENSG00000198556",5.938780e+02,-0.6953493, 4.438007e-05, 3.710798e-04,"ZNF789","protein_coding",1.207142e+01,1.088107e+01,1.926894e+01,1.728062e+01
"ENSG00000196787",6.691181e+02,-0.6969819, 2.019494e-05, 1.862999e-04,"H2AC11","protein_coding",1.313572e+01,1.270278e+01,2.196189e+01,1.924139e+01
"ENSG00000129680",7.727802e+02,-0.6974049, 5.276624e-06, 5.623633e-05,"MAP7D3","protein_coding",1.445210e+01,1.538612e+01,2.465483e+01,2.294745e+01
"ENSG00000136169",1.286843e+03,-0.6975080, 2.494351e-06, 2.869205e-05,"SETDB2","protein_coding",2.341463e+01,2.626719e+01,4.329629e+01,3.596179e+01
"ENSG00000271122",1.083149e+03,-0.6983008, 1.109450e-06, 1.380198e-05,"HERPUD2-AS1","lncRNA",1.996966e+01,2.183599e+01,3.506058e+01,3.167395e+01
"ENSG00000198855",6.262156e+02,-0.6986306, 2.138246e-05, 1.958415e-04,"FICD","protein_coding",1.184736e+01,1.233352e+01,1.811856e+01,2.046956e+01
"ENSG00000148090",1.961511e+03,-0.7012172, 5.439526e-09, 1.016903e-07,"AUH","protein_coding",3.747462e+01,3.815758e+01,6.086580e+01,6.007277e+01
"ENSG00000177640",4.880568e+02,-0.7019617, 9.968225e-05, 7.503502e-04,"CASC2","lncRNA",9.998833e+00,8.813171e+00,1.560863e+01,1.447952e+01
"ENSG00000169288",1.652805e+03,-0.7030446, 5.410417e-07, 7.189984e-06,"MRPL1","protein_coding",3.092076e+01,3.274167e+01,5.584594e+01,4.608883e+01
"ENSG00000104524",6.667753e+02,-0.7030484, 9.475089e-05, 7.177205e-04,"PYCR3","protein_coding",1.307971e+01,1.262893e+01,1.754336e+01,2.359386e+01
"ENSG00000196793",2.067793e+03,-0.7031688, 2.111586e-08, 3.613905e-07,"ZNF239","protein_coding",3.837087e+01,4.128404e+01,6.685303e+01,6.069763e+01
"ENSG00000141736",5.441452e+03,-0.7040438, 1.173808e-06, 1.450557e-05,"ERBB2","protein_coding",1.051138e+02,1.044779e+02,1.397194e+02,1.962492e+02
"ENSG00000276234",1.045987e+03,-0.7043786, 3.387138e-07, 4.668043e-06,"TADA2A","protein_coding",1.994165e+01,2.033430e+01,3.241993e+01,3.212644e+01
"ENSG00000168228",4.897215e+02,-0.7045078, 5.422733e-05, 4.429143e-04,"ZCCHC4","protein_coding",9.578714e+00,9.280909e+00,1.487656e+01,1.534140e+01
"ENSG00000134809",6.039357e+02,-0.7061630, 8.525619e-05, 6.569930e-04,"TIMM10","protein_coding",1.064302e+01,1.260431e+01,1.668058e+01,2.062039e+01
"ENSG00000172216",7.292689e+02,-0.7064034, 1.371365e-05, 1.317386e-04,"CEBPB","protein_coding",1.470417e+01,1.336746e+01,2.075921e+01,2.426182e+01
"ENSG00000086189",5.680287e+02,-0.7079032, 3.121165e-05, 2.730168e-04,"DIMT1","protein_coding",1.053098e+01,1.129957e+01,1.843230e+01,1.665576e+01
"ENSG00000143013",1.210013e+03,-0.7080346, 2.199752e-07, 3.139520e-06,"LMO4","protein_coding",2.321858e+01,2.331305e+01,3.540047e+01,3.934465e+01
"ENSG00000198786",3.236116e+05,-0.7089555, 4.600874e-11, 1.166011e-09,"MT-ND5","protein_coding",6.470617e+03,5.963957e+03,1.053206e+04,9.456204e+03
"ENSG00000122912",1.671274e+03,-0.7101100, 1.143549e-08, 2.026678e-07,"SLC25A16","protein_coding",3.145291e+01,3.274167e+01,5.202876e+01,5.126009e+01
"ENSG00000090263",2.240943e+03,-0.7101427, 2.437784e-09, 4.826483e-08,"MRPS33","protein_coding",4.425254e+01,4.182564e+01,6.886620e+01,6.961805e+01
"ENSG00000074842",1.713629e+03,-0.7115906, 3.332803e-06, 3.706497e-05,"MYDGF","protein_coding",3.218112e+01,3.362791e+01,4.499572e+01,6.099929e+01
"ENSG00000127955",8.613903e+02,-0.7119535, 1.732315e-05, 1.622965e-04,"GNAI1","protein_coding",1.571245e+01,1.733093e+01,2.972698e+01,2.352922e+01
"ENSG00000154328",1.504346e+03,-0.7125861, 3.732316e-08, 6.101785e-07,"NEIL2","protein_coding",2.912825e+01,2.860588e+01,4.444668e+01,4.858827e+01
"ENSG00000247828",1.968329e+03,-0.7147826, 5.126729e-07, 6.866414e-06,"TMEM161B-DT","lncRNA",3.627028e+01,3.916691e+01,6.774196e+01,5.401809e+01
"ENSG00000170315",4.791676e+03,-0.7148787, 3.456907e-10, 7.881903e-09,"UBB","protein_coding",8.637647e+01,9.733877e+01,1.433536e+02,1.531985e+02
"ENSG00000250317",6.372431e+02,-0.7171240, 1.565908e-05, 1.484745e-04,"SMIM20","protein_coding",1.137122e+01,1.302281e+01,2.052391e+01,1.893973e+01
"ENSG00000145476",1.409131e+03,-0.7187406, 5.019737e-08, 8.020598e-07,"CYP4V2","protein_coding",2.607539e+01,2.784273e+01,4.507416e+01,4.221039e+01
"ENSG00000175061",9.759826e+03,-0.7194403, 5.479333e-07, 7.272117e-06,"SNHG29","lncRNA",1.864768e+02,1.869475e+02,2.501564e+02,3.549206e+02
"ENSG00000137054",1.454332e+03,-0.7195398, 1.703409e-08, 2.944896e-07,"POLR1E","protein_coding",2.789590e+01,2.774426e+01,4.455126e+01,4.555016e+01
"ENSG00000114735",1.576091e+03,-0.7196275, 2.769505e-08, 4.661885e-07,"HEMK1","protein_coding",3.122885e+01,2.907362e+01,4.700890e+01,5.063523e+01
"ENSG00000162437",8.097876e+02,-0.7229675, 5.555770e-06, 5.890441e-05,"RAVER2","protein_coding",1.588050e+01,1.504147e+01,2.719091e+01,2.301209e+01
"ENSG00000115267",8.018964e+02,-0.7231334, 5.090396e-06, 5.448239e-05,"IFIH1","protein_coding",1.582448e+01,1.479530e+01,2.674644e+01,2.296900e+01
"ENSG00000128272",1.335855e+04,-0.7233625, 4.791339e-07, 6.434174e-06,"ATF4","protein_coding",2.551243e+02,2.551142e+02,3.415596e+02,4.874987e+02
"ENSG00000148908",8.031469e+02,-0.7234868, 7.845004e-05, 6.119223e-04,"RGS10","protein_coding",1.562843e+01,1.506609e+01,2.039318e+01,2.943307e+01
"ENSG00000198755",1.486718e+04,-0.7236568, 3.010915e-09, 5.878153e-08,"RPL10A","protein_coding",2.869693e+02,2.807906e+02,4.086741e+02,5.138291e+02
"ENSG00000122694",5.834672e+02,-0.7240539, 3.994322e-05, 3.389704e-04,"GLIPR2","protein_coding",1.190337e+01,1.038871e+01,1.657600e+01,1.960768e+01
"ENSG00000184678",7.836522e+03,-0.7241297, 4.550814e-09, 8.601964e-08,"H2BC21","protein_coding",1.495064e+02,1.497254e+02,2.159063e+02,2.703921e+02
"ENSG00000114767",1.074172e+03,-0.7251245, 5.092623e-06, 5.448239e-05,"RRP9","protein_coding",1.932548e+01,2.168828e+01,2.920408e+01,3.747007e+01
"ENSG00000290792",1.308897e+03,-0.7256334, 1.547959e-07, 2.287490e-06,"","lncRNA",2.363870e+01,2.629181e+01,4.259037e+01,3.863360e+01
"ENSG00000112208",9.107626e+02,-0.7268031, 8.824366e-07, 1.122363e-05,"BAG2","protein_coding",1.828918e+01,1.644469e+01,2.868118e+01,2.783860e+01
"ENSG00000174444",4.317334e+04,-0.7280403, 1.269248e-09, 2.638075e-08,"RPL4","protein_coding",8.162353e+02,8.294474e+02,1.188007e+03,1.494019e+03
"ENSG00000310134",7.969099e+02,-0.7287323, 1.530744e-06, 1.848098e-05,"","lncRNA",1.501225e+01,1.536150e+01,2.353059e+01,2.596402e+01
"ENSG00000137547",1.541708e+03,-0.7314854, 1.200136e-08, 2.123285e-07,"MRPL15","protein_coding",2.842806e+01,3.025527e+01,4.635527e+01,4.947169e+01
"ENSG00000143819",5.533570e+03,-0.7314986, 3.057143e-12, 8.906652e-11,"EPHX1","protein_coding",1.053659e+02,1.052411e+02,1.699170e+02,1.739913e+02
"ENSG00000196683",3.368927e+03,-0.7318679, 1.380779e-05, 1.325807e-04,"TOMM7","protein_coding",6.595869e+01,6.225841e+01,8.170345e+01,1.278593e+02
"ENSG00000185875",1.682343e+03,-0.7327718, 3.877242e-08, 6.303446e-07,"THNSL1","protein_coding",3.010853e+01,3.387409e+01,5.500930e+01,4.957943e+01
"ENSG00000166224",1.840819e+03,-0.7330610, 3.674413e-08, 6.016742e-07,"SGPL1","protein_coding",3.453379e+01,3.549886e+01,5.218563e+01,6.229210e+01
"ENSG00000104369",6.646730e+02,-0.7338817, 6.931610e-06, 7.159863e-05,"JPH1","protein_coding",1.165130e+01,1.361364e+01,2.081150e+01,2.053420e+01
"ENSG00000104412",3.668207e+03,-0.7344111, 3.118775e-11, 8.146255e-10,"EMC2","protein_coding",6.929163e+01,7.013610e+01,1.164503e+02,1.116776e+02
"ENSG00000048342",6.487959e+02,-0.7347585, 6.030043e-06, 6.327678e-05,"CC2D2A","protein_coding",1.240752e+01,1.225966e+01,1.898135e+01,2.137453e+01
"ENSG00000070785",5.892798e+02,-0.7349350, 3.095213e-05, 2.712223e-04,"EIF2B3","protein_coding",1.081106e+01,1.159498e+01,1.636684e+01,2.029718e+01
"ENSG00000134326",4.848470e+02,-0.7354459, 4.760054e-05, 3.952604e-04,"CMPK2","protein_coding",8.626444e+00,9.797883e+00,1.424908e+01,1.592316e+01
"ENSG00000198130",9.624113e+02,-0.7364302, 2.151984e-07, 3.082099e-06,"HIBCH","protein_coding",1.868129e+01,1.787252e+01,2.967469e+01,3.020876e+01
"ENSG00000198734",1.930543e+03,-0.7368913, 6.596664e-09, 1.219846e-07,"F5","protein_coding",3.503793e+01,3.825606e+01,6.272210e+01,5.742250e+01
"ENSG00000134716",1.009188e+03,-0.7380364, 3.636171e-07, 4.967734e-06,"CYP2J2","protein_coding",1.837321e+01,1.991580e+01,3.294283e+01,2.988556e+01
"ENSG00000164023",9.806520e+02,-0.7383344, 3.344496e-07, 4.618611e-06,"SGMS2","protein_coding",1.834520e+01,1.885723e+01,3.202775e+01,2.902368e+01
"ENSG00000189195",4.084941e+02,-0.7394086, 1.362818e-04, 9.838459e-04,"BTBD8","protein_coding",7.114016e+00,8.370051e+00,1.336015e+01,1.208781e+01
"ENSG00000161647",4.609483e+02,-0.7395460, 6.508381e-05, 5.207723e-04,"MPP3","protein_coding",8.430389e+00,9.059349e+00,1.317713e+01,1.553532e+01
"ENSG00000197448",1.187953e+03,-0.7397678, 1.687730e-05, 1.586530e-04,"GSTK1","protein_coding",2.257440e+01,2.250067e+01,3.019760e+01,4.382641e+01
"ENSG00000100612",5.703687e+03,-0.7412770, 1.290663e-12, 3.910614e-11,"DHRS7","protein_coding",1.071584e+02,1.090076e+02,1.768193e+02,1.785592e+02
"ENSG00000109016",4.406883e+02,-0.7425181, 4.136447e-05, 3.490042e-04,"DHRS7B","protein_coding",8.374373e+00,8.320815e+00,1.343858e+01,1.402704e+01
"ENSG00000198721",3.805518e+03,-0.7433289, 5.090351e-11, 1.282117e-09,"ECI2","protein_coding",7.038394e+01,7.373030e+01,1.130776e+02,1.241964e+02
"ENSG00000120742",6.785527e+03,-0.7456261, 1.769881e-12, 5.253645e-11,"SERP1","protein_coding",1.295087e+02,1.271509e+02,2.173442e+02,2.058591e+02
"ENSG00000177700",2.256613e+03,-0.7461961, 3.451386e-08, 5.710983e-07,"POLR2L","protein_coding",4.181585e+01,4.354888e+01,6.272210e+01,7.810753e+01
"ENSG00000285973",3.905584e+02,-0.7467521, 1.079295e-04, 8.035583e-04,"","lncRNA",7.674174e+00,7.089925e+00,1.270652e+01,1.165688e+01
"ENSG00000168394",5.058655e+02,-0.7473911, 8.473649e-05, 6.539738e-04,"TAP1","protein_coding",9.410667e+00,9.724030e+00,1.364774e+01,1.792703e+01
"ENSG00000109534",7.620132e+02,-0.7494552, 9.137719e-07, 1.155749e-05,"GAR1","protein_coding",1.417202e+01,1.459835e+01,2.452411e+01,2.305519e+01
"ENSG00000292986",5.430935e+02,-0.7498155, 3.827244e-05, 3.262810e-04,"DUXAP10","lncRNA",9.438674e+00,1.105339e+01,1.840615e+01,1.551377e+01
"ENSG00000138777",2.794538e+03,-0.7503977, 4.233089e-11, 1.078146e-09,"PPA2","protein_coding",5.234683e+01,5.314982e+01,8.544220e+01,8.909645e+01
"ENSG00000263266",1.659930e+03,-0.7505561, 4.754343e-05, 3.949464e-04,"RPS7P1","processed_pseudogene",3.254522e+01,3.013218e+01,3.958369e+01,6.416668e+01
"ENSG00000205707",2.963429e+03,-0.7520884, 2.841851e-11, 7.476512e-10,"ETFRF1","protein_coding",5.604388e+01,5.573469e+01,9.380863e+01,9.133733e+01
"ENSG00000204852",2.002841e+03,-0.7528734, 1.274152e-09, 2.645580e-08,"TCTN1","protein_coding",3.937916e+01,3.613893e+01,6.358489e+01,6.155951e+01
"ENSG00000139220",4.532850e+03,-0.7543941, 4.976668e-09, 9.349499e-08,"PPFIA2","protein_coding",8.298751e+01,8.781168e+01,1.566876e+02,1.265881e+02
"ENSG00000088970",7.623175e+02,-0.7546060, 1.499670e-06, 1.813793e-05,"KIZ","protein_coding",1.431206e+01,1.440141e+01,2.533461e+01,2.232259e+01
"ENSG00000245146",4.766842e+02,-0.7563803, 2.454110e-05, 2.211077e-04,"MALINC1","lncRNA",9.354651e+00,8.591611e+00,1.537332e+01,1.443643e+01
